Brand Code,Carb Volume,Fill Ounces,PC Volume,Carb Pressure,Carb Temp,PSC,PSC Fill,PSC CO2,Mnf Flow,Carb Pressure1,Fill Pressure,Hyd Pressure1,Hyd Pressure2,Hyd Pressure3,Hyd Pressure4,Filler Level,Filler Speed,Temperature,Usage cont,Carb Flow,Density,MFR,Balling,Pressure Vacuum,PH,Oxygen Filler,Bowl Setpoint,Pressure Setpoint,Air Pressurer,Alch Rel,Carb Rel,Balling Lvl
B,5.333333333,23.98,0.305333333,67.2,141.2,0.142,0.26,0.02,157.8,125,51.2,18.2,37.2,40.6,98,90.6,3996,65.4,23.64,1068,0.94,728.6,1.548,-6,8.38,0.0352,90,50,142.4,6.56,5.32,1.34
B,5.246666667,24,0.332,65.2,140.6,0.042,0.24,0.04,155.2,124.2,50,18.8,37.2,37.6,98,90.2,3994,65.2,24,1074,0.98,724.2,1.596,-6,8.36,0.0394,90,50,142.8,6.56,5.26,1.32
B,5.346666667,24.02,0.303333333,64,135.4,0.098,0.34,0.06,157.4,125.2,50.2,15.6,38,39.4,92,90,3994,65.4,23.78,1074,0.98,728,1.648,-6,8.38,0.0394,90,50,142.6,6.56,5.26,1.32
B,5.306666667,23.89333333,0.287333333,64,137.2,0.058,0.1,0.06,151.8,123,54.8,14.8,37,38.2,102,90.4,3894,65.6,23.72,1060,0.96,714.6,1.596,-6,8.4,0.0494,90,50,142.6,6.54,5.26,1.34
B,5.246666667,24.04,0.282666667,67.6,144.2,0.062,0.12,0.1,155,123.6,49.8,16,38.2,38.6,100,89.6,3892,64.8,23.44,1054,0.98,702.8,1.648,-6,8.38,0.0414,90,50,142.4,6.56,5.28,1.34
B,5.32,23.93333333,0.256,64.8,138.4,0.118,0.1,0.04,154,126.8,57.4,14.2,37.4,39.8,98,90.2,3894,65,23.84,1056,0.98,710,1.648,-6,8.44,0.0392,90,50,142.8,6.56,5.28,1.34
B,5.32,24.08666667,0.243333333,65.6,139.2,0.046,0.2,0.04,149.2,122,57.2,13.2,35.8,39.6,96,84,3898,65.2,23.84,1046,0.94,698.2,1.548,-6,8.44,0.034,90,50,143,6.56,5.26,1.34
B,5.266666667,24.03333333,0.278666667,67.4,142,0.126,0.24,0.06,0.2,128.6,44.2,-0.6,0.2,-1.2,130,98.4,1010,72.2,23.98,44,0.68,,0.9,-6,8.36,0.0418,90,50,142.8,6.56,5.26,1.34
B,5.286666667,23.86,0.264666667,67.8,141.6,0.124,0.16,0.06,0.2,129.2,49.4,-0.6,0.2,-1.2,130,97,1008,66.6,24.14,46,0.8,,1.196,-5.8,8.38,0.0392,90,50,142.8,6.58,5.28,1.32
B,5.293333333,24.02,0.244,61.4,134.6,0.078,0.1,0.08,109,126.4,57.2,9.2,19.6,27,116,89.4,2462,66.2,23.88,1052,0.82,428.6,1.248,-5.8,8.42,0.0378,90,50,143,6.56,5.28,1.34
B,5.293333333,23.99333333,0.297333333,60.4,132.6,0.182,0.16,0.02,155,123.6,50.2,16.2,36.8,39.8,98,90,3898,65.8,23.88,1056,0.96,704,1.596,-5.8,8.36,0.0378,90,50,143,6.56,5.3,1.34
B,5.253333333,24,0.23,68.8,145.4,0.084,0.16,0.06,158.4,124.6,50,18,35.8,40.6,96,90.4,3894,65.8,23.88,1064,0.96,710.2,1.596,-5.6,8.4,0.0388,90,50,143,6.56,5.32,1.34
B,5.26,24.06,0.192666667,65.2,140.4,0.034,0.26,0.06,161,125.4,50.2,20,38,39.8,102,90,3900,65.4,23.9,1062,0.94,711,1.548,-5.6,8.36,0.043,90,50,142.8,6.56,5.26,1.34
B,5.306666667,24.00666667,0.256,64.8,138,0.054,0.18,0.04,161.8,125,50.4,22,38.8,39.2,100,89.2,3890,65.4,23.54,1074,0.92,707.6,1.498,-5.6,8.36,0.0418,90,50,142.4,6.56,5.28,1.34
B,5.246666667,23.92,0.246,65.6,141,0.07,0.06,0.02,158.2,125.8,50.2,20.2,39,38.6,96,90.2,3892,65.6,23.88,1074,0.94,712.2,1.548,-5.6,8.36,0.042,90,50,143.4,6.54,5.28,1.34
B,5.253333333,24.04,0.253333333,72.8,149.8,0.142,0.4,0.06,140.8,126.8,58.4,16,32,33.6,104,86.6,3502,65.8,23.92,1062,0.92,601.6,1.496,-5.6,8.38,0.0426,90,50,142.6,6.56,5.28,1.34
B,5.246666667,23.94,0.258666667,71,147.4,0.038,0.08,0.04,156.8,125.2,50,20,37.4,39.6,98,89.6,3906,64.8,24.2,1072,0.96,707,1.598,-5.4,8.4,0.0372,90,50,142.8,6.56,5.3,1.34
B,5.206666667,24.00666667,0.238,75.4,154,0.028,0.16,0.04,156.8,120.2,55.8,20.8,35.8,39.2,106,90.8,3908,66,23.58,1066,0.92,712.6,1.496,-5.4,8.38,0.0346,90,50,142.4,6.54,5.26,1.34
B,5.22,23.94666667,0.230666667,66.6,142,0.092,0.18,0.04,161.8,122.4,50,23.8,36.8,38.6,102,89.4,3906,65.4,23.72,1074,0.96,709.2,1.596,-5.6,8.38,0.0342,90,50,142.6,6.56,5.26,1.34
B,5.226666667,23.94,0.218,69,145.8,0.078,0.18,0.02,166.6,122.6,49.8,26.4,37.8,41.2,102,90.8,3914,65.4,24.02,1068,0.94,709.8,1.548,-5.6,8.36,0.0348,90,50,142.8,6.56,5.26,1.32
B,5.36,23.99333333,0.238666667,74,145.6,0.046,0.14,0.24,168,122.6,49.8,29,37.6,38.8,96,90,3908,65.2,23.64,1064,0.94,712.4,1.548,-5.4,8.4,0.0362,90,50,143.2,6.56,5.28,1.32
A,5.393333333,23.94666667,0.266666667,64.4,136,0.088,0.14,0.02,168.2,123.4,50,31,38.2,39.2,102,90.2,3906,65.2,23.84,1054,1.64,726.8,3.29,-5.4,8.22,0.0592,90,50,143.2,7.16,5.44,3.1
A,5.373333333,23.93333333,0.218,66.6,138.2,0.046,0.38,0.12,173.6,125.8,50,33.2,38.2,40.4,100,88,3908,65.4,23.48,1066,1.66,732,3.34,-5.4,8.22,0.0584,90,50,143,7.16,5.44,3.1
A,5.38,23.92666667,0.267333333,69.6,142.2,0.118,0.34,0.04,175.2,124,49.8,34.6,37.6,40.2,96,90.6,3906,65.2,23.76,1072,1.7,718.2,3.44,-5.4,8.28,0.0572,90,50,143,7.14,5.44,3.1
A,5.493333333,23.94666667,0.282666667,65.8,135.2,0.166,0.12,,173.8,123.8,49.6,36,38.6,39.6,116,119.2,4010,66.2,23.7,1072,1.66,723.6,3.34,-5.4,8.24,0.0446,120,50,142.6,7.14,5.56,3.12
A,5.466666667,23.93333333,0.204,70.4,141.2,0.052,0.3,0.08,0.2,133.2,44.6,-0.6,0.2,-1.2,80,101.4,1006,66.6,23.6,44,1.66,,3.34,-5.6,8.24,0.0382,100,50,142.8,7.18,5.58,3.06
,5.406666667,23.92666667,,67.8,142,,0.04,0.2,171,125.4,58.6,30,36.6,40.8,84,88.4,3916,68.6,23.98,1050,1.04,714,1.798,-5.6,8.3,0.0518,100,50,142.8,6.56,5.58,1.42
,5.4,23.92666667,0.302,64.8,135,0.068,0.14,0.1,173.8,126,50.2,34.2,39.2,39,118,99.6,3914,67,23.62,1050,1,708.6,1.696,-5.8,8.26,0.0482,100,50,142.8,6.62,5.46,1.44
,5.453333333,24.08666667,0.22,68,139,0.092,0.18,0.02,145,127.6,50.4,11.6,37.6,36.2,116,100.4,3908,67,23.94,1046,1.02,705.8,1.748,-5.8,8.24,0.0476,100,50,143.2,6.64,5.48,1.36
,5.426666667,24.06666667,0.208666667,69.4,141,0.008,0.1,0.02,147.2,126.8,50,13.8,37.4,35.6,86,99.6,3908,66.8,23.46,1056,1.04,704,1.796,-5.8,8.22,0.035,100,50,143,6.58,5.42,1.44
,5.4,24.08,0.200666667,63,133.8,0.032,0.16,0.04,0.2,138.2,37.8,-0.6,0.2,-1.2,96,116.4,,66.8,24.12,44,1,,1.696,-5.8,8.22,0.035,100,50,143.8,6.58,5.4,1.42
,5.153333333,24.00666667,0.275333333,64.6,142.2,0.198,0.3,0.04,148,135.4,50.2,11.6,38.4,38,84,101.8,3910,68.4,24.1,1060,1.04,707.8,1.798,-5.8,8.22,0.0308,100,50,143.4,6.52,5.16,1.38
,5.113333333,24.03333333,0.25,67.4,145.6,0.036,0.22,0.06,150.2,132.8,52.2,11.2,38.2,37.4,90,100.2,3908,68.4,23.46,1056,1.02,711.2,1.748,-5.8,8.24,0.0296,100,50,143.4,6.52,5.18,1.38
,5.273333333,24.1,0.212666667,71.2,147.2,0.106,0.06,0.02,0.2,138,42.8,-0.6,0.2,-1.2,112,114.6,,66.8,23.46,44,1,,1.696,-5.8,8.26,0.0298,100,50,143.6,6.56,5.32,1.38
,5.34,23.94666667,0.223333333,64,136.4,0.09,0.14,0,145.6,132.4,50,10.4,36.2,35.8,84,100.2,3910,66.8,23.46,1060,1.02,713,1.746,-6,8.22,0.03,100,50,143.6,6.56,5.34,1.38
,5.266666667,23.93333333,0.254666667,69.2,145.6,0.192,0.1,0.04,149.6,132.6,50,11.8,39,36.2,88,99.6,3906,66.6,23.96,1048,1.02,708.6,1.746,-6,8.28,0.0292,100,50,143,6.56,5.28,1.38
D,5.533333333,23.88666667,0.342666667,70.6,141.4,0.102,0.14,0.08,135,128.8,55.4,7.6,34,34,84,116,3914,66,23.4,1056,1.82,738.6,3.738,-6,8.44,0.037,120,50,143.6,7.68,5.7,3.34
D,5.62,23.87333333,0.27,68.2,136,0.074,0.1,0.04,135,126.8,50.8,8.6,34,33.4,84,100,3924,66,23.8,1052,1.84,718,3.786,-6,8.42,0.03,100,50,143.6,7.68,5.7,3.34
D,5.626666667,23.99333333,0.209333333,70.6,139.2,0.044,0.24,0.08,134.4,130,53.4,7.4,33.4,34.6,82,95.6,3912,66.4,23.62,1062,1.86,738.6,3.836,-6,8.42,0.0298,100,50,143.6,7.68,5.7,3.34
D,5.626666667,23.89333333,0.212,67.8,135.6,0.04,0.44,0.06,139,131.6,50.2,9.6,34.4,35.2,82,99.6,3908,66.2,23.42,1074,1.84,710.4,3.788,-6,8.44,0.0292,100,50,143,7.68,5.7,3.34
D,5.613333333,23.97333333,0.209333333,77.8,147,0.086,0.18,0.06,127.2,124,49.8,9.4,29.6,30.4,80,99.4,3908,66,23.36,1070,1.86,704.4,3.838,-5.8,8.44,0.031,100,50,143.2,7.68,5.7,3.36
C,5.266666667,23.7,,67.8,142.6,0.078,0.1,0.02,129.4,124,53.2,12,28.2,31.2,120,100.2,3908,65.2,24.02,1078,1.76,713.4,3.588,-5.6,8.48,0.0434,100,50,143.2,7.66,5.52,3.38
C,5.386666667,24.04666667,0.230666667,72.6,146,0.05,0.08,0.04,133.4,132.4,49.8,13.8,28.6,31.2,118,100,3910,66,23.74,1090,0.96,713.6,1.596,-5.6,8.34,0.042,100,50,142.8,6.6,5.42,1.52
C,5.42,24.08666667,0.252,69.6,141.8,0.112,0.22,0.04,131.6,125.8,49.8,18.8,26.4,29,120,99.6,3904,66.2,23.74,1080,0.98,715.6,1.646,-5.4,8.26,0.045,100,50,143.2,6.6,5.42,1.62
C,5.42,23.98,0.277333333,70,142.6,0.096,0.08,0.04,132.8,126,49.8,20.2,26.6,29,118,100.2,3904,65.6,23.48,1082,0.98,710.4,1.648,-5.4,8.28,0.0452,100,50,142.8,6.6,5.44,1.6
C,5.413333333,24.07333333,0.267333333,68.4,140.8,0.078,0.3,0.02,137.8,123.8,50.2,22.6,27.6,29.6,116,99.6,3910,65.8,24.08,1080,0.98,709.8,1.648,-5.4,8.26,0.0472,100,50,142.8,6.5,5.46,1.48
C,5.34,23.87333333,0.252,70,143.8,0.172,0.58,0.06,96.8,123,54.6,22.2,9,18.2,128,96.6,1800,66.6,23.74,1064,0.94,454.4,1.546,-5.6,8.42,0.0322,100,50,142.8,6.48,5.38,1.56
C,5.366666667,23.96,0.230666667,70.8,145,0.084,0.1,0.04,153.6,125.4,50.2,28.8,32,31.8,110,99.8,3904,66.6,23.36,1082,1.1,715,1.946,-5.6,8.42,0.0338,100,50,142.2,6.5,5.4,1.6
C,5.42,23.99333333,0.208666667,67.8,139.2,0.044,0.04,0.04,150.6,123.4,50.2,27,31.6,31.4,112,100.4,3904,66.6,24.1,1070,1.02,715,1.746,-5.6,8.4,0.034,100,50,142.4,6.46,5.4,1.52
C,5.386666667,23.96,0.276666667,71,145,0.094,0.2,0.04,140.6,125.6,57.6,16,32,31,120,100.2,3904,67,23.68,1072,1,714.8,1.696,-5.8,8.36,0.0344,100,50,142.4,6.48,5.42,1.48
C,5.386666667,23.88666667,0.290666667,65.6,136.6,0.144,0.48,0.08,135.4,123.8,49.8,12.8,32.2,31.4,114,100,3908,67.8,23.48,1066,0.98,712.4,1.648,-5.8,8.42,0.0348,100,50,142.8,6.46,5.42,1.48
C,5.326666667,23.93333333,0.28,67.2,142,0.112,0.18,0.08,95.8,126.2,56.8,13,13.6,20,128,99.6,2006,66.6,23.96,1048,0.9,296,1.448,-5.8,8.46,0.039,100,50,143,6.48,5.02,1.4
C,5.373333333,23.96666667,0.289333333,68.2,141.2,0.172,0.08,0.08,136.2,125,50,11.6,33.4,31,94,100.4,3908,65.6,24.1,1054,1.06,712.6,1.846,-5.8,8.38,0.0324,100,50,142.2,6.5,5.36,1.5
C,5.273333333,23.95333333,0.29,70.8,147.6,0.066,0.06,0.06,145.2,122.4,49.6,21,32,31.8,96,97.2,3910,66.2,23.76,1058,1.02,703.6,1.746,-6,8.5,0.0332,100,50,142.4,6.5,5.28,1.46
C,5.26,24.08,0.245333333,66.8,142,0.052,0.22,0.12,148.8,123.2,53,19.4,32.8,33.4,98,100,3910,66.4,23.48,1056,1.02,717.6,1.746,-6,8.52,0.035,100,50,141.8,6.5,5.28,1.46
C,5.326666667,24.01333333,0.293333333,62.8,135.6,0.14,0.22,0.04,142.6,122.6,50,16.6,33.6,31.4,92,100.4,3908,66.4,23.84,1050,1.04,708.6,1.796,-6.2,8.5,0.0322,100,50,142.2,6.5,5.3,1.48
C,5.346666667,24.00666667,0.227333333,70.2,144.4,0.074,0.5,0.14,145.2,125.4,50,16.2,35,32.8,100,100.6,3912,65.4,23.44,1058,1.04,708.8,1.796,-6.2,8.42,0.0396,100,50,141.6,6.5,5.38,1.5
C,5.373333333,23.92666667,0.248,65.4,137.2,0.028,0.2,0.02,137.4,122.4,58.8,13.4,30.8,32.8,100,96.8,3916,65.8,23.64,1040,1.04,741.6,1.796,-6.2,8.52,0.0372,100,50,141.6,6.52,5.36,1.5
C,5.38,23.98666667,0.249333333,71,144.8,0.094,0.28,0.04,132,122.2,50.2,12.4,29.2,31.8,102,101.4,3926,66.4,23.64,1048,1.04,705,1.796,-6.2,8.48,0.0362,100,50,141.8,6.5,5.4,1.5
C,5.386666667,23.98666667,0.339333333,67.8,140.8,0.164,0.2,0.04,133.2,124.8,50.2,12.6,29.8,32.2,98,100,3908,66,24.02,1050,1.04,724.8,1.796,-6,8.48,0.0364,100,50,142.4,6.52,5.38,1.48
C,5.413333333,24.01333333,0.272666667,66.6,138.8,0.142,0.32,0.06,134.2,124.2,54.6,14,28.2,31.8,120,100.4,3910,65.6,23.68,1062,1.02,714,1.746,-6,8.4,0.0392,100,50,141.6,6.5,5.4,1.46
C,5.406666667,24.14,0.295333333,67.4,138.6,0.126,0.24,0.08,132.4,122.4,50.4,14.8,28,30.8,118,99.4,3906,66.2,23.88,1056,1.02,716.2,1.746,-6,8.44,0.0372,100,50,141.6,6.5,5.42,1.5
C,5.42,23.93333333,0.273333333,61.4,130.6,0.1,0.2,0.1,142.4,122.4,49.8,17.8,34,31.4,112,100.2,3908,66.2,23.96,1072,1.02,710.4,1.746,-5.8,8.38,0.036,100,50,142.2,6.5,5.42,1.5
B,5.193333333,24.00666667,0.380666667,64,139.8,0.054,0.04,0.02,146.2,123.4,50,17.4,34.8,32,102,100.2,3908,65.8,24.04,1064,0.94,716.8,1.548,-5.8,8.6,0.0226,100,50,142.2,6.54,5.28,1.32
B,5.306666667,24.09333333,0.249333333,67.6,142.2,0.176,0.14,0.06,152,125.2,50.4,22.4,35.2,32.4,94,99.6,3910,65.6,24.2,1060,0.94,712.2,1.548,-5.8,8.58,0.0136,100,50,142.8,6.54,5.32,1.32
B,5.346666667,23.98666667,0.284666667,63.2,135.4,0.106,0.14,0.02,71.4,120.2,54.2,14.8,4,13.8,102,80.8,1016,67.8,24.2,672,0.88,261.6,1.398,-5.8,8.54,0.0392,100,50,142.4,6.54,5.24,1.32
B,5.26,23.93333333,0.254666667,64.2,139.4,0.02,0.26,0.16,163.2,122.8,50.2,29,37.8,34,100,100.6,3982,65.4,23.76,1054,0.96,723.2,1.596,-5.8,8.58,0.0256,100,50,142.4,6.58,5.34,1.34
B,5.366666667,23.90666667,0.286,65,137.2,0.124,0.1,0.02,159.8,126,49.8,27.4,40,32.6,98,100,3982,65.2,23.68,1044,0.94,722.2,1.548,-6,8.6,0.0234,100,50,142.2,6.58,5.34,1.36
B,5.333333333,24.04,0.259333333,68,141.4,0.038,0.26,0.06,160.6,122.8,49.6,26,39.6,32.8,94,97.2,3982,65.4,23.92,1042,0.96,729.8,1.596,-6,8.54,0.021,100,50,142.8,6.58,5.34,1.36
B,5.38,23.96666667,0.26,64.2,135.6,0.154,0.08,0.04,157.8,126.2,50,23.6,40.4,31.8,96,100.2,3986,65.4,23.88,1036,0.98,723.4,1.648,-6,8.58,0.0206,100,50,143,6.58,5.34,1.36
B,5.373333333,23.92,0.263333333,63.6,135,0.142,0.04,0.02,162.4,127.4,50.8,22.8,41.6,34.2,98,100.4,3988,65.8,24.12,1040,1,726.8,1.696,-6,8.58,0.0086,100,50,142.2,6.58,5.36,1.36
B,5.293333333,23.96666667,0.337333333,63.2,137.2,0.108,0.28,0.08,151,126,50.2,14.6,39.2,32.8,96,100.4,3986,64.8,23.98,1038,1,728.8,1.698,-6,8.5,0.0238,100,50,142.6,6.54,5.26,1.4
B,5.333333333,23.88666667,0.263333333,64.2,137,0.112,0.16,0.04,152.2,127.4,50.4,16,41.8,31.8,96,99.4,3984,66,23.72,1030,1,725.2,1.696,-6,8.54,0.0236,100,50,142.2,6.56,5.28,1.34
B,5.26,24.06,0.24,66.2,141.6,0.088,0.22,0.06,147.8,123.2,49.8,14.2,40,30.8,100,100.6,3982,64.8,23.9,1032,1,724.2,1.698,-6.2,8.54,0.0334,100,50,142.6,6.56,5.26,1.42
B,5.18,24.14,0.272666667,64.2,140.8,0.112,0.22,0.04,138.2,124.4,47,9.8,37,31.2,82,101.4,3990,65,24.18,1020,1.84,727,3.786,-6.2,8.68,0.0308,100,46,142.6,7.68,5.54,3.36
D,5.566666667,24.02,,73.4,143,,0.14,0.04,138.2,122.2,48.8,10,37.8,31.8,86,100,3986,64,23.4,1018,1.84,707.6,3.786,-6.2,8.7,0.0212,100,46,142.6,7.68,5.62,3.36
D,5.526666667,23.97333333,0.238,71.2,141.2,0.068,0.28,0.04,150.2,123.8,46,14.8,38.6,35.4,80,88.6,3984,63.8,24.2,1038,1.88,727,3.886,-6.2,8.66,0.0184,90,46,142.2,7.68,5.62,3.36
D,5.48,23.96,0.242666667,,152.4,0.082,0.12,0.04,141,124.6,46,11.4,34.8,34.4,82,92.2,3912,64.4,23.6,1044,1.84,704.6,3.786,-6.2,8.68,0.0236,90,46,142.4,7.68,5.64,3.38
D,5.566666667,23.94,0.262666667,68.4,137,0.02,0.12,0.06,140.8,120,55.2,15.2,32.8,33.2,88,83.4,3910,64.4,23.3,1046,1.84,674.4,3.786,-6,8.66,0.0256,90,46,142.2,7.66,5.6,3.38
D,5.473333333,24.00666667,0.286,63,133,0.05,0.32,0.06,143.4,125.8,46.2,16.4,33.2,33.6,84,89.6,3906,64.6,23.84,1066,1.8,711.8,3.688,-5.8,8.66,0.0496,90,46,142.2,7.66,5.48,3.34
D,5.393333333,23.92666667,0.34,72,145.2,0.172,0.26,0.1,141.2,121.8,46.8,17.6,30.8,33.6,80,90.4,3908,64.8,23.68,1056,1.82,714,3.736,-5.8,8.64,0.0468,90,46,142,7.66,5.5,3.34
A,5.46,23.92666667,0.217333333,67,137.6,0.124,0.32,0.08,146,121.8,51.4,19.2,34.4,29.6,90,95.4,4010,65,23.56,1072,1.74,868.6,3.538,-5.6,8.44,0.011,120,50,142.4,7.1,5.5,3.26
A,5.46,24.12666667,0.222666667,69.4,140.6,0.096,0.16,0.08,84.2,119.8,52.8,16,8.8,14.2,110,88.8,1970,65.2,23.62,1054,1.66,546.6,3.34,-5.6,8.46,0.0158,90,50,143.2,7.1,5.5,3.26
A,5.446666667,23.99333333,0.242,69,141.4,0.056,0.14,0.08,156.2,126.8,50.2,27,37.2,31.2,100,92.4,4012,65,24.1,1064,1.7,732,3.44,-5.6,8.46,0.011,90,50,142.4,7.1,5.52,3.26
A,5.513333333,24.02,0.284,67.6,136.8,0.096,0.12,0.02,168.2,129.6,50.4,32.8,38.8,36.2,104,90.8,4014,65.8,23.94,1072,1.7,731.8,3.44,-5.6,8.56,0.0274,90,50,142.6,7.12,5.6,3.26
A,5.46,23.89333333,0.194666667,71.2,142.6,0.036,0.08,0.16,160.2,122.4,52.6,31.2,35.8,32.8,106,90.2,3398,66,23.46,1056,1.66,617,3.34,-5.6,8.6,0.0262,90,50,142.4,7.12,5.56,3.26
A,5.42,23.89333333,0.278,68.2,140,,0.02,0,201.4,123.4,50,47.6,43.6,38.4,98,120.4,3986,65,23.9,1064,1.6,721,3.19,-5.6,8.62,0.0484,120,50,142.6,7.16,5.52,3.04
A,5.353333333,23.75333333,0.220666667,70.2,144,0.15,0.14,0.02,196.4,123.2,50,45.2,45.2,43.4,118,90.2,3392,65.8,24,1068,1.76,615.6,3.588,-5.8,8.68,0.0622,90,50,142.8,7.02,5.52,3.38
A,5.446666667,23.94666667,0.216,69.6,141,0.064,0.26,0.04,166.2,123.2,57.4,13.8,43,42.8,106,89.8,3916,65.8,24,1060,1.76,725.6,3.588,-5.8,8.46,0.051,90,50,142,7.02,5.52,3.4
B,5.373333333,24,0.243333333,66,138.4,0.186,0.34,0.02,162,123.4,49.6,13.2,44.2,41.8,96,90,3912,64.6,23.32,1062,0.98,711.6,1.648,-5.6,8.36,0.0026,90,50,142.6,6.54,5.34,1.4
B,5.353333333,23.89333333,0.271333333,68.6,142.4,0.118,0.1,0.02,172.2,126.4,50,13.6,47.4,43.4,92,90,3910,64.6,23.78,1078,0.98,714.4,1.648,-5.6,8.34,0.0026,90,50,142.6,6.54,5.34,1.38
B,5.34,23.87333333,0.235333333,68,142,0.052,0.12,0.04,164.6,124.2,50.2,13,46.4,40.6,98,91,3908,65,23.7,1078,0.98,697.8,1.648,-5.6,8.34,0.0026,90,50,142.4,6.54,5.34,1.4
B,5.36,23.92,0.278,70,143.2,0.124,0.22,0.04,162.2,123.2,49.8,13.2,45,40.8,94,89.8,3910,65,23.56,1068,1,710,1.698,-5.4,8.3,0.0026,90,50,142.4,6.54,5.34,1.4
B,5.353333333,24.02666667,0.221333333,61.8,133.8,0.088,0.16,0.14,164.6,123.8,50.2,14.2,45.4,39,94,88.8,3912,64.8,24.18,1076,0.98,695.8,1.648,-5.4,8.26,0.0046,90,50,142.8,6.56,5.26,1.4
B,5.353333333,23.99333333,0.28,66,140,0.112,0.2,0.1,146.4,127.2,50,17,35.2,34.2,98,89.2,3910,65,23.84,1068,0.92,710.2,1.498,-5.4,8.18,0.0158,90,50,142.2,6.56,5.3,1.36
,5.366666667,23.89333333,,64.4,136.2,0.21,0.36,0.02,57.2,127.4,58,20.4,11.6,17,122,85.8,1010,71.8,23.76,68,1.08,135.2,1.902,-5.4,8.12,0.0026,90,50,142.6,8.6,5.22,1.58
C,5.473333333,23.97333333,0.324666667,69.2,140,0.144,0.1,0.02,140,121.8,50.4,16.6,30.4,30.6,80,106,3998,67,23.94,1082,1.02,782,1.746,-5.4,8.08,0.0026,120,50,142.2,6.5,5.46,1.52
C,5.2,24.03333333,0.241333333,63.2,138.6,0.06,0.06,0.04,151,129,50,20.8,33.8,31,82,92.6,3910,67,23.66,1092,0.94,702.8,1.548,-5.2,8,0.0026,90,50,141.6,6.44,5.14,1.36
B,5.353333333,24.01333333,0.246,63,134.8,0.118,0.24,0.06,146,126,50,17,34.6,33.8,98,89.8,3910,65,23.66,1092,0.88,709.2,1.398,-5.2,8.12,0.0026,90,50,142.4,6.58,5.3,1.36
B,5.406666667,24.12,0.228,66.6,136.8,0.16,0.16,0.1,150,126.8,49.6,18.2,34,33.6,98,89.6,3908,65.2,23.96,1098,0.88,711,1.398,-5.2,8.14,0.023,90,50,142.6,6.54,5.36,1.34
B,5.38,23.96,0.300666667,65.2,137.4,0.086,0.24,0.04,151.2,125,49.8,19.4,35,33.2,94,90.4,3910,65.2,23.46,1090,0.88,715,1.398,-5.2,8.12,0.023,90,50,142,6.52,5.36,1.34
B,5.34,23.96,0.242666667,66.4,138.6,0.124,0.12,0.1,153.2,121.2,51.4,20.6,33.8,32.6,98,90.4,3908,65.6,23.62,1092,0.92,714.2,1.498,-5,8.12,0.0044,90,50,141.6,6.54,5.34,1.36
B,5.453333333,24.10666667,0.254666667,67.4,138,0.094,0.08,0.06,152.2,124.4,50,21.8,34.6,31.6,92,90,3996,65.4,24.02,1092,0.94,728.6,1.548,-5.2,8.08,0.0026,90,50,142.2,6.56,5.34,1.36
B,5.373333333,23.92666667,0.232666667,67.6,140,0.128,0.24,0.06,151,121.8,50,21.4,35,32,94,89.8,3998,65.2,23.52,1094,0.94,730.6,1.548,-5.2,8.06,0.0134,90,50,141.8,6.52,5.36,1.36
B,5.38,24.09333333,0.250666667,71,145.6,0.084,0.2,0.12,158.4,129.8,50,22.2,39.8,34.6,96,90.2,3996,65.2,23.66,1088,0.92,726.6,1.498,-5.4,8.06,0.0026,90,50,142.8,6.52,5.38,1.36
B,5.493333333,23.96,0.246,68,139,0.06,0.16,0.18,148.4,123.6,49.6,19.4,37.2,31.8,94,90.8,3998,65.2,23.92,1092,0.94,730.2,1.548,-5.4,8.08,0.0026,90,50,142.4,6.52,5.38,1.34
B,5.426666667,23.97333333,0.258,63,134,0.072,0.28,0.1,149.2,125.2,50,18,37.4,32.8,98,88.6,3998,65.4,23.6,1094,0.94,734,1.548,-5.4,8.04,0.0098,90,50,142.2,6.54,5.36,1.38
B,5.426666667,24,0.227333333,70.8,143.8,0.05,0.44,0.06,143.4,123.2,50.2,15.8,35,33.2,96,90,3998,65.4,23.54,1090,0.96,728.6,1.596,-5.4,8.04,0.007,90,50,143,6.54,5.36,1.36
B,5.36,24.01333333,0.241333333,66.6,138.4,0.032,0.06,0.06,147.2,125.4,50.2,13.2,37.8,34.2,104,90,3996,66.4,23.58,1086,0.92,726.4,1.496,-5.4,8.06,0.02,90,50,142.4,6.52,5.36,1.34
B,5.346666667,23.97333333,0.260666667,70.6,144.8,0.058,0.1,0.06,144.8,126.6,50,12.4,36.8,31.6,100,89.2,3996,65.6,23.58,1094,0.94,729.6,1.548,-5.4,8.06,0.0204,90,50,142.6,6.54,5.36,1.34
B,5.393333333,23.92666667,0.301333333,66.6,138,0.076,0.2,0.16,145.6,124,55.6,12,36.6,32,98,90.6,3998,65.8,24.32,1078,0.96,723.4,1.596,-5.4,8.08,0.0178,90,50,142.4,6.54,5.36,1.34
B,5.34,24,0.245333333,66.4,139.8,0.116,0.14,0.04,144.6,127,51.4,11.4,35.6,34.2,96,91.2,4000,66,24.32,1088,0.94,722.4,1.548,-5.4,8.02,0.0172,90,50,142.2,6.54,5.36,1.34
B,5.34,24.14666667,0.294,68.4,142.2,0.106,0.44,0.08,143.4,123.2,50.2,12.4,37.2,32.6,104,90.4,3994,64.8,23.56,1088,0.92,726.6,1.498,-5.4,8.04,0.0254,90,50,142.4,6.52,5.36,1.34
